source,target,Timestamp
tonimestres49,annagrauarias,2023-04-16T20:22:13.000Z
ZuluMariG,elCatalan_es,2023-04-16T20:21:37.000Z
ZuluMariG,MiguelMV1984,2023-04-16T20:21:37.000Z
ZuluMariG,elCatalan_es,2023-04-16T20:21:37.000Z
tuttologoSMJ,GuajeSalvaje,2023-04-16T20:21:17.000Z
nikanorioparras,agarciaportela,2023-04-16T20:20:57.000Z
lapaseata,Mulagros7,2023-04-16T20:20:06.000Z
GasEscrixe,btvnoticies,2023-04-16T20:18:08.000Z
Ifredooshaoggun,ErnestoEkaizer,2023-04-16T20:17:54.000Z
qunxita,_BCN_Abandonada,2023-04-16T20:17:33.000Z
Mulagros7,lapaseata,2023-04-16T20:17:19.000Z
qunxita,Ciddavid,2023-04-16T20:17:03.000Z
catalanahoy,GuajeSalvaje,2023-04-16T20:13:55.000Z
trastomina,Eduardo54812683,2023-04-16T20:13:20.000Z
LauraCanyades,btvnoticies,2023-04-16T20:13:08.000Z
Juliop72,GuajeSalvaje,2023-04-16T20:12:38.000Z
manelnn51,Eduardo54812683,2023-04-16T20:11:44.000Z
joandalas,ProfTorra,2023-04-16T20:09:31.000Z
joandalas,LauraBorras,2023-04-16T20:09:31.000Z
ander_the_table,Perroflaco0,2023-04-16T20:09:17.000Z
ander_the_table,AlejandroCence2,2023-04-16T20:09:17.000Z
bgalanglez,GuajeSalvaje,2023-04-16T20:09:13.000Z
cota3143,republicviatger,2023-04-16T20:08:33.000Z
vi_moto,elperiodico,2023-04-16T20:07:13.000Z
JosePetrenas,btvnoticies,2023-04-16T20:06:20.000Z
Pili_stage,btvnoticies,2023-04-16T20:06:01.000Z
ExtremosSeTocan,GuajeSalvaje,2023-04-16T20:05:55.000Z
bgalanglez,MiguelMV1984,2023-04-16T20:05:17.000Z
bgalanglez,valents_cat,2023-04-16T20:05:17.000Z
bgalanglez,PareraEva,2023-04-16T20:05:17.000Z
AntoniaPuertas,GuajeSalvaje,2023-04-16T20:05:11.000Z
Ifredooshaoggun,Jaumeasens,2023-04-16T20:04:55.000Z
escacs1714,Eduardo54812683,2023-04-16T20:04:49.000Z
Pancho14_,elCatalan_es,2023-04-16T20:04:41.000Z
Pancho14_,MiguelMV1984,2023-04-16T20:04:41.000Z
Pancho14_,elCatalan_es,2023-04-16T20:04:41.000Z
adolfocavani88,GuajeSalvaje,2023-04-16T20:03:58.000Z
valents_rubi,elCatalan_es,2023-04-16T20:02:27.000Z
valents_rubi,MiguelMV1984,2023-04-16T20:02:27.000Z
valents_rubi,elCatalan_es,2023-04-16T20:02:27.000Z
EduardoGdroid,GuajeSalvaje,2023-04-16T20:02:21.000Z
QuinteroGmail,GuajeSalvaje,2023-04-16T19:59:08.000Z
Agusti94909092,LluisRovir,2023-04-16T19:57:04.000Z
Agusti94909092,annagrauarias,2023-04-16T19:57:04.000Z
pati53570541,elCatalan_es,2023-04-16T19:54:38.000Z
pati53570541,MiguelMV1984,2023-04-16T19:54:38.000Z
pati53570541,elCatalan_es,2023-04-16T19:54:38.000Z
Santi_040662,Eduardo54812683,2023-04-16T19:54:13.000Z
gata_ilicitana,GuajeSalvaje,2023-04-16T19:54:06.000Z
cuesco1,PabloWayne6,2023-04-16T19:53:18.000Z
cuesco1,AleJacintoUrang,2023-04-16T19:53:18.000Z
cuesco1,AlmeidaPP_,2023-04-16T19:53:18.000Z
lagoodseny,Eduardo54812683,2023-04-16T19:53:08.000Z
lagoodseny,silviaglaa,2023-04-16T19:53:08.000Z
palacios_cobos,elCatalan_es,2023-04-16T19:52:34.000Z
palacios_cobos,MiguelMV1984,2023-04-16T19:52:34.000Z
palacios_cobos,elCatalan_es,2023-04-16T19:52:34.000Z
lagoodseny,Eduardo54812683,2023-04-16T19:51:27.000Z
Antonio91412019,agarciaportela,2023-04-16T19:51:26.000Z
ocgo81,Eduardo54812683,2023-04-16T19:51:18.000Z
elCatalan_es,MiguelMV1984,2023-04-16T19:50:52.000Z
elCatalan_es,elCatalan_es,2023-04-16T19:50:52.000Z
jjvicente90,ivanedlm,2023-04-16T19:50:32.000Z
ConchiD42773897,CuttySark4,2023-04-16T19:49:12.000Z
ConchiD42773897,criaturina,2023-04-16T19:49:12.000Z
ConchiD42773897,eldebate_com,2023-04-16T19:49:12.000Z
platanoStreet77,elmundoes,2023-04-16T19:46:46.000Z
AntonParera15,MiguelMV1984,2023-04-16T19:45:44.000Z
AntonParera15,valents_cat,2023-04-16T19:45:44.000Z
AntonParera15,PareraEva,2023-04-16T19:45:44.000Z
AlbertTerol,LluisRovir,2023-04-16T19:45:36.000Z
AlbertTerol,annagrauarias,2023-04-16T19:45:36.000Z
makoke17,GuajeSalvaje,2023-04-16T19:45:15.000Z
remoloc60,republicviatger,2023-04-16T19:45:02.000Z
Germanus75,PabloWayne6,2023-04-16T19:41:27.000Z
Germanus75,AleJacintoUrang,2023-04-16T19:41:27.000Z
Germanus75,AlmeidaPP_,2023-04-16T19:41:27.000Z
pitusihara,Eduardo54812683,2023-04-16T19:41:17.000Z
DemagogiaVs,LasTaifas,2023-04-16T19:40:31.000Z
Ssuuss21,PabloWayne6,2023-04-16T19:39:52.000Z
Ssuuss21,AleJacintoUrang,2023-04-16T19:39:52.000Z
Ssuuss21,AlmeidaPP_,2023-04-16T19:39:52.000Z
JRC59722150,Eduardo54812683,2023-04-16T19:38:42.000Z
Josep87465999,Eduardo54812683,2023-04-16T19:37:55.000Z
Crisclone,elCatalan_es,2023-04-16T19:37:29.000Z
jmlujanm,GuajeSalvaje,2023-04-16T19:36:25.000Z
vadortitus,evabaror,2023-04-16T19:35:43.000Z
vadortitus,Esquerra_ERC,2023-04-16T19:35:43.000Z
vadortitus,ernestmaragall,2023-04-16T19:35:43.000Z
vadortitus,_Maria_Dantas_,2023-04-16T19:35:43.000Z
vadortitus,maria_badet,2023-04-16T19:35:43.000Z
vadortitus,rmnahar,2023-04-16T19:35:43.000Z
vadortitus,BorrasBatalla,2023-04-16T19:35:43.000Z
vadortitus,ErcSantsMon,2023-04-16T19:35:43.000Z
vadortitus,eunicepiula,2023-04-16T19:35:43.000Z
vadortitus,najat_driouech,2023-04-16T19:35:43.000Z
vadortitus,ErcCiutadania,2023-04-16T19:35:43.000Z
PBananahana,DanzaSancho,2023-04-16T19:31:56.000Z
Montse00166144,Eduardo54812683,2023-04-16T19:31:32.000Z
drcerezuela1,MiguelMV1984,2023-04-16T19:31:27.000Z
drcerezuela1,valents_cat,2023-04-16T19:31:27.000Z
drcerezuela1,PareraEva,2023-04-16T19:31:27.000Z
tomasnoguerolm,expansioncom,2023-04-16T19:29:57.000Z
Jabbastation,NiellPipa,2023-04-16T19:29:53.000Z
Jabbastation,XCatalunya,2023-04-16T19:29:53.000Z
FrijolTrunez,GuajeSalvaje,2023-04-16T19:29:49.000Z
sarosariosaindi,GuajeSalvaje,2023-04-16T19:27:29.000Z
DavidEd16225782,EnComu_Podem,2023-04-16T19:26:27.000Z
thxbender,Aquiles641,2023-04-16T19:25:33.000Z
thxbender,LuciaMendezEM,2023-04-16T19:25:33.000Z
enlospolos,AntonioMautor,2023-04-16T19:24:43.000Z
RafaEspinosa15,SalgadoSergi,2023-04-16T19:24:05.000Z
Tarsi46220811,Eduardo54812683,2023-04-16T19:24:03.000Z
YerayMellado,MiguelMV1984,2023-04-16T19:23:34.000Z
YerayMellado,valents_cat,2023-04-16T19:23:34.000Z
YerayMellado,PareraEva,2023-04-16T19:23:34.000Z
CucharaPedro,MiguelMV1984,2023-04-16T19:23:34.000Z
CucharaPedro,valents_cat,2023-04-16T19:23:34.000Z
CucharaPedro,PareraEva,2023-04-16T19:23:34.000Z
vs_miquel,GuajeSalvaje,2023-04-16T19:22:18.000Z
xavi101060,JaumeBarbera,2023-04-16T19:22:10.000Z
xavi101060,xaviertrias,2023-04-16T19:22:10.000Z
xavi101060,AdaColau,2023-04-16T19:22:10.000Z
xavi101060,jaumecollboni,2023-04-16T19:22:10.000Z
PareraEva,MiguelMV1984,2023-04-16T19:18:18.000Z
PareraEva,valents_cat,2023-04-16T19:18:18.000Z
PareraEva,PareraEva,2023-04-16T19:18:18.000Z
Alcantarabridge,OnVasBarcelona,2023-04-16T19:17:50.000Z
Saltacharcos1,GuajeSalvaje,2023-04-16T19:17:37.000Z
jingo25814164,ErnestoEkaizer,2023-04-16T19:17:31.000Z
egmaripgt,GuajeSalvaje,2023-04-16T19:15:20.000Z
jordioctavi,LluisRovir,2023-04-16T19:14:19.000Z
jordioctavi,annagrauarias,2023-04-16T19:14:19.000Z
roma_bach,MiguelMV1984,2023-04-16T19:13:58.000Z
roma_bach,valents_cat,2023-04-16T19:13:58.000Z
roma_bach,PareraEva,2023-04-16T19:13:58.000Z
MarilenBarcelo,MiguelMV1984,2023-04-16T19:13:54.000Z
MarilenBarcelo,valents_cat,2023-04-16T19:13:54.000Z
MarilenBarcelo,PareraEva,2023-04-16T19:13:54.000Z
WWIII2023,ElHuffPost,2023-04-16T19:13:41.000Z
MjORTIZ45518974,valents_cat,2023-04-16T19:12:58.000Z
MiguelMV1984,valents_cat,2023-04-16T19:12:45.000Z
MiguelMV1984,PareraEva,2023-04-16T19:12:45.000Z
MiguelMV1984,valents_cat,2023-04-16T19:12:15.000Z
MiguelMV1984,PareraEva,2023-04-16T19:12:15.000Z
mtdp08230,Eduardo54812683,2023-04-16T19:10:37.000Z
pilarin007,GuajeSalvaje,2023-04-16T19:08:10.000Z
Aguadevelilla,ErnestoEkaizer,2023-04-16T19:04:56.000Z
EmDicMerce,Eduardo54812683,2023-04-16T19:04:18.000Z
jomarlle,GuajeSalvaje,2023-04-16T19:03:48.000Z
GerardoBici,elperiodico,2023-04-16T19:03:23.000Z
RogerHeredia83,8tvcat,2023-04-16T19:00:43.000Z
XCampreciosPino,lafuturachannel,2023-04-16T18:59:43.000Z
sagaldegurb,GuajeSalvaje,2023-04-16T18:59:10.000Z
patothom,btvnoticies,2023-04-16T18:58:10.000Z
R10HoodMasquefa,bandolerardenya,2023-04-16T18:58:08.000Z
JoseAngelGLanda,Puntual24H,2023-04-16T18:57:23.000Z
davidrubiomunoz,GuajeSalvaje,2023-04-16T18:57:07.000Z
Xoriguer1,Bill21Bill,2023-04-16T18:56:40.000Z
Xoriguer1,NiellPipa,2023-04-16T18:56:40.000Z
Xoriguer1,XCatalunya,2023-04-16T18:56:40.000Z
XCampreciosPino,urisole,2023-04-16T18:56:34.000Z
Xoriguer1,ochofernur,2023-04-16T18:56:30.000Z
Xoriguer1,NiellPipa,2023-04-16T18:56:30.000Z
Xoriguer1,XCatalunya,2023-04-16T18:56:30.000Z
RogerHeredia83,JaumeBarbera,2023-04-16T18:56:13.000Z
RogerHeredia83,xaviertrias,2023-04-16T18:56:13.000Z
RogerHeredia83,AdaColau,2023-04-16T18:56:13.000Z
RogerHeredia83,jaumecollboni,2023-04-16T18:56:13.000Z
VictoriaCCSS,GuajeSalvaje,2023-04-16T18:56:04.000Z
JaumeBarbera,xaviertrias,2023-04-16T18:55:50.000Z
JaumeBarbera,AdaColau,2023-04-16T18:55:50.000Z
JaumeBarbera,jaumecollboni,2023-04-16T18:55:50.000Z
JaumeBarbera,8tvcat,2023-04-16T18:55:50.000Z
JumalaTuoni,btvnoticies,2023-04-16T18:54:52.000Z
__iskrenost,lafuturachannel,2023-04-16T18:52:52.000Z
BurgosSuso,LRsecreta,2023-04-16T18:45:05.000Z
Zarzamora631236,GuajeSalvaje,2023-04-16T18:44:29.000Z
OscarGM75,GuajeSalvaje,2023-04-16T18:42:21.000Z
DaliaDbalmes,8tvcat,2023-04-16T18:41:22.000Z
Macijee,JEcheverriZ,2023-04-16T18:41:02.000Z
SalgadoSergi,lfilella,2023-04-16T18:40:04.000Z
LlopTio,ErnestoEkaizer,2023-04-16T18:38:54.000Z
jfinsal,GuajeSalvaje,2023-04-16T18:35:49.000Z
dmelconarias,btvnoticies,2023-04-16T18:35:40.000Z
Blackdogbad,GuajeSalvaje,2023-04-16T18:35:16.000Z
hugh19751,GuajeSalvaje,2023-04-16T18:35:10.000Z
etm290873,ProfTorra,2023-04-16T18:35:08.000Z
etm290873,LauraBorras,2023-04-16T18:35:08.000Z
LluisRovir,annagrauarias,2023-04-16T18:34:39.000Z
logom7710,la_grenitas,2023-04-16T18:34:07.000Z
logom7710,lopezdoriga,2023-04-16T18:34:07.000Z
vadortitus,ERCbcn,2023-04-16T18:32:24.000Z
vadortitus,ernestmaragall,2023-04-16T18:32:24.000Z
vadortitus,evabaror,2023-04-16T18:32:24.000Z
vadortitus,eunicepiula,2023-04-16T18:32:24.000Z
vadortitus,rmnahar,2023-04-16T18:32:24.000Z
vadortitus,maria_badet,2023-04-16T18:32:24.000Z
vadortitus,ErcCiutadania,2023-04-16T18:32:24.000Z
vadortitus,_Maria_Dantas_,2023-04-16T18:32:24.000Z
vadortitus,ErcSantsMon,2023-04-16T18:32:24.000Z
pepitoP96,GuajeSalvaje,2023-04-16T18:30:54.000Z
LlargViatge,jmangues,2023-04-16T18:30:52.000Z
miquelprats5,Eduardo54812683,2023-04-16T18:30:08.000Z
1965mon,ErnestoEkaizer,2023-04-16T18:28:29.000Z
PepVila4,ProfTorra,2023-04-16T18:28:10.000Z
PepVila4,LauraBorras,2023-04-16T18:28:10.000Z
Rufo_ND,GuajeSalvaje,2023-04-16T18:28:04.000Z
e_vident,valents_cat,2023-04-16T18:27:31.000Z
pardo_valero,Eduardo54812683,2023-04-16T18:26:18.000Z
_rAm__Us_,EnComu_Podem,2023-04-16T18:25:53.000Z
_rAm__Us_,Yolanda_Diaz_,2023-04-16T18:25:53.000Z
Gurrumbo4,GuajeSalvaje,2023-04-16T18:24:26.000Z
BobRepublica,EnComu_Podem,2023-04-16T18:23:36.000Z
BobRepublica,Yolanda_Diaz_,2023-04-16T18:23:36.000Z
Algonfdez,JuanLabordah,2023-04-16T18:22:18.000Z
adolfodbasilio,annagrauarias,2023-04-16T18:22:10.000Z
ricardoapa73,JuanLabordah,2023-04-16T18:19:38.000Z
FavilaOso,LuisLandeira,2023-04-16T18:19:32.000Z
FavilaOso,BarilliAyanta,2023-04-16T18:19:32.000Z
luisordonezroel,annagrauarias,2023-04-16T18:15:37.000Z
coiamb,GonSergi,2023-04-16T18:15:31.000Z
coiamb,NiellPipa,2023-04-16T18:15:31.000Z
coiamb,XCatalunya,2023-04-16T18:15:31.000Z
AdolfAlmagro,lopalangana,2023-04-16T18:14:41.000Z
GabrielKamal23,btvnoticies,2023-04-16T18:12:35.000Z
Zarok_,Keopsautentico,2023-04-16T18:11:16.000Z
Zarok_,PabloEchenique,2023-04-16T18:11:16.000Z
GUARRADA_COLAU,Eduardo54812683,2023-04-16T18:09:47.000Z
i_lora61,RavalSud,2023-04-16T18:09:34.000Z
00b922be14374d2,GuajeSalvaje,2023-04-16T18:09:21.000Z
reyyita,MemoriaHisteriK,2023-04-16T18:06:36.000Z
CamposPeris,BCNmetropoli,2023-04-16T18:05:49.000Z
JuCarlosGB,magistrado69,2023-04-16T18:05:47.000Z
CamposPeris,OnVasBarcelona,2023-04-16T18:05:11.000Z
contrastado,MemoriaHisteriK,2023-04-16T18:04:52.000Z
JuradoMarilyn,GuajeSalvaje,2023-04-16T18:04:28.000Z
volun1412,GuajeSalvaje,2023-04-16T18:04:07.000Z
prado_valero,ErnestoEkaizer,2023-04-16T18:01:53.000Z
afiandeira,GuajeSalvaje,2023-04-16T18:01:42.000Z
cabanas_mayte,GuajeSalvaje,2023-04-16T18:01:27.000Z
utionak61,NiellPipa,2023-04-16T18:00:13.000Z
utionak61,XCatalunya,2023-04-16T18:00:13.000Z
CarmeVilaC,Eduardo54812683,2023-04-16T17:59:52.000Z
RecioBerna,comuns_info,2023-04-16T17:58:55.000Z
Sara_rodriguezh,expansioncom,2023-04-16T17:56:27.000Z
JosepMaCalaFont,ProfTorra,2023-04-16T17:55:21.000Z
JosepMaCalaFont,LauraBorras,2023-04-16T17:55:21.000Z
Egarcamp111,NoEsPotCat,2023-04-16T17:55:02.000Z
Egarcamp111,Ciddavid,2023-04-16T17:55:02.000Z
MhispanoV,lfilella,2023-04-16T17:54:54.000Z
JordiGGCC,GuajeSalvaje,2023-04-16T17:53:01.000Z
Elcarroza,NiellPipa,2023-04-16T17:52:39.000Z
Elcarroza,XCatalunya,2023-04-16T17:52:39.000Z
AgusReales78,elCatalan_es,2023-04-16T17:51:36.000Z
AgusReales78,elCatalan_es,2023-04-16T17:51:36.000Z
eduvz6,wallstwolverine,2023-04-16T17:50:53.000Z
ohaheh1952,republicviatger,2023-04-16T17:50:15.000Z
tonagranotes,Eduardo54812683,2023-04-16T17:48:58.000Z
MontseGarciaCa1,NoEsPotCat,2023-04-16T17:48:54.000Z
MontseGarciaCa1,Ciddavid,2023-04-16T17:48:54.000Z
The_KingLizard,tjcope,2023-04-16T17:45:41.000Z
PortPartes,JuanLabordah,2023-04-16T17:45:29.000Z
ander_the_table,expansioncom,2023-04-16T17:44:15.000Z
monjejuli,Eduardo54812683,2023-04-16T17:43:55.000Z
CodinaAntonia,RavalSud,2023-04-16T17:43:36.000Z
Eduardo61308224,benjalh1971,2023-04-16T17:43:35.000Z
newmornin,agarciaportela,2023-04-16T17:42:18.000Z
AntonioGrillo33,btvnoticies,2023-04-16T17:42:16.000Z
ArenosPepa,Eduardo54812683,2023-04-16T17:40:59.000Z
jasaezbenito,Mireiagalindo,2023-04-16T17:40:14.000Z
Rosaangulo75,ErnestoEkaizer,2023-04-16T17:38:06.000Z
Manuelkosxkos,expansioncom,2023-04-16T17:37:56.000Z
JoseTendero_EMS,valents_cat,2023-04-16T17:33:48.000Z
PereFerrer,Eduardo54812683,2023-04-16T17:33:23.000Z
natanjon80,GuajeSalvaje,2023-04-16T17:33:20.000Z
GuillenNogara,GuajeSalvaje,2023-04-16T17:33:16.000Z
Aninazti,ErnestoEkaizer,2023-04-16T17:33:07.000Z
roger730319,la_grenitas,2023-04-16T17:31:19.000Z
roger730319,lopezdoriga,2023-04-16T17:31:19.000Z
serramiralles1,RavalSud,2023-04-16T17:29:49.000Z
Madriz1984,publico_es,2023-04-16T17:29:42.000Z
Madriz1984,XavierDomenechs,2023-04-16T17:29:42.000Z
Madriz1984,PabloIglesias,2023-04-16T17:29:42.000Z
LeoVillabona,lafuturachannel,2023-04-16T17:29:00.000Z
JorgeLpzD,la_grenitas,2023-04-16T17:28:31.000Z
JorgeLpzD,lopezdoriga,2023-04-16T17:28:31.000Z
Jorgellao1,Eduardo54812683,2023-04-16T17:28:12.000Z
VIVENZO1,GuajeSalvaje,2023-04-16T17:27:08.000Z
VIVENZO1,PabloWayne6,2023-04-16T17:26:34.000Z
VIVENZO1,AleJacintoUrang,2023-04-16T17:26:34.000Z
VIVENZO1,AlmeidaPP_,2023-04-16T17:26:34.000Z
AuraMoner,Eduardo54812683,2023-04-16T17:22:35.000Z
WillyMa38682369,Eduardo54812683,2023-04-16T17:21:40.000Z
bloguers_net,lafuturachannel,2023-04-16T17:19:07.000Z
IreneMa39464417,Antonperilon,2023-04-16T17:17:43.000Z
IreneMa39464417,jesanez,2023-04-16T17:17:43.000Z
IreneMa39464417,dsegoviaatienza,2023-04-16T17:17:43.000Z
IreneMa39464417,EnricJuliana,2023-04-16T17:17:43.000Z
dr0g0n_,Eduardo54812683,2023-04-16T17:16:25.000Z
ecosalva,principal_cat,2023-04-16T17:15:29.000Z
MoonWatcherMD,ErnestoEkaizer,2023-04-16T17:15:12.000Z
zrazzle81,DianaFT88,2023-04-16T17:14:56.000Z
AlbertSotracs,Eduardo54812683,2023-04-16T17:14:15.000Z
60barto,ErnestoEkaizer,2023-04-16T17:12:35.000Z
Mara99575952,AntonioMautor,2023-04-16T17:12:22.000Z
mlopcen,JuanLabordah,2023-04-16T17:12:05.000Z
JorBaeBel,aitormf,2023-04-16T17:11:07.000Z
Melmoht,agarciaportela,2023-04-16T17:10:12.000Z
Eltiola45196419,GuajeSalvaje,2023-04-16T17:09:43.000Z
ander_the_table,lafuturachannel,2023-04-16T17:09:30.000Z
anna_sanllehy,DomingoOriol,2023-04-16T17:09:22.000Z
anna_sanllehy,francescd,2023-04-16T17:09:22.000Z
anna_sanllehy,LauraBorras,2023-04-16T17:09:22.000Z
francesc130,RavalSud,2023-04-16T17:08:58.000Z
guille49y,btvnoticies,2023-04-16T17:08:57.000Z
MontseGarciaCa1,Eduardo54812683,2023-04-16T17:08:35.000Z
mamen_atmadrid,GuajeSalvaje,2023-04-16T17:07:41.000Z
agmaube,ErnestoEkaizer,2023-04-16T17:07:31.000Z
aguademarzo,btvnoticies,2023-04-16T17:06:09.000Z
aguademarzo,AntonioMautor,2023-04-16T17:04:44.000Z
roca_emili,Eduardo54812683,2023-04-16T17:04:33.000Z
juangimeno1969,GuajeSalvaje,2023-04-16T17:04:26.000Z
rosmi54,SanzVM,2023-04-16T17:03:11.000Z
profunditats,RavalSud,2023-04-16T17:01:26.000Z
pelopincho190,GuajeSalvaje,2023-04-16T17:00:43.000Z
JonathanHG29,DianaFT88,2023-04-16T17:00:15.000Z
serranodesiles,ErnestoEkaizer,2023-04-16T16:59:48.000Z
AngelMleiva62,publico_es,2023-04-16T16:59:26.000Z
josPobleteBrav3,JuanLabordah,2023-04-16T16:59:21.000Z
bcnencomu,AntonioMautor,2023-04-16T16:58:49.000Z
olatoni,GuajeSalvaje,2023-04-16T16:58:17.000Z
CalellaNova,RavalSud,2023-04-16T16:57:04.000Z
carme_march,ErnestoEkaizer,2023-04-16T16:56:49.000Z
omchamat,ander_the_table,2023-04-16T16:55:58.000Z
mamenarsenio,pennylanebcn,2023-04-16T16:55:50.000Z
lcerdac,ander_the_table,2023-04-16T16:55:34.000Z
martallohis,8tvcat,2023-04-16T16:55:07.000Z
martallohis,JaumeBarbera,2023-04-16T16:54:24.000Z
martallohis,xaviertrias,2023-04-16T16:54:24.000Z
NinesGarcia5,ErnestoEkaizer,2023-04-16T16:52:05.000Z
JosBan17,GuajeSalvaje,2023-04-16T16:50:35.000Z
comuns_info,DianaFT88,2023-04-16T16:50:18.000Z
PakoTelefunken,DianaFT88,2023-04-16T16:49:12.000Z
Valeluchy1,JuanLabordah,2023-04-16T16:49:08.000Z
CucharaPedro,btvnoticies,2023-04-16T16:47:41.000Z
CucharaPedro,GironaJean,2023-04-16T16:47:37.000Z
CucharaPedro,Valents_bcn,2023-04-16T16:47:37.000Z
CucharaPedro,valents_cat,2023-04-16T16:47:37.000Z
nenanenita,agarciaportela,2023-04-16T16:46:07.000Z
AblanedoFoto,GuajeSalvaje,2023-04-16T16:46:01.000Z
AselaVit,ErnestoEkaizer,2023-04-16T16:45:16.000Z
8choa,DianaFT88,2023-04-16T16:44:50.000Z
Wittgenstein_jm,Eduardo54812683,2023-04-16T16:43:46.000Z
Tuputam55763591,GuajeSalvaje,2023-04-16T16:43:05.000Z
la_grenitas,lopezdoriga,2023-04-16T16:42:48.000Z
JuanT_1980,GuajeSalvaje,2023-04-16T16:42:38.000Z
MaOATR,GuajeSalvaje,2023-04-16T16:42:03.000Z
ThioneCisse,bcnencomu,2023-04-16T16:40:59.000Z
iaragona,ErnestoEkaizer,2023-04-16T16:40:24.000Z
JAOCONCHA,GuajeSalvaje,2023-04-16T16:39:19.000Z
RivillaTeresa,an_atomico,2023-04-16T16:39:01.000Z
Reyo41,lafuturachannel,2023-04-16T16:38:37.000Z
fra1malo,comuns_info,2023-04-16T16:38:23.000Z
PosadaUliaque,GuajeSalvaje,2023-04-16T16:38:04.000Z
krispinbonbin,ander_the_table,2023-04-16T16:37:55.000Z
LuciaLgi,GuajeSalvaje,2023-04-16T16:37:33.000Z
pfossas,Eduardo54812683,2023-04-16T16:37:07.000Z
_MMaria90,ErnestoEkaizer,2023-04-16T16:36:29.000Z
Fabregat_1,NiellPipa,2023-04-16T16:34:34.000Z
Fabregat_1,XCatalunya,2023-04-16T16:34:34.000Z
comuns_info,lafuturachannel,2023-04-16T16:34:34.000Z
orazu1,ErnestoEkaizer,2023-04-16T16:34:25.000Z
JordiCM01,annagrauarias,2023-04-16T16:34:05.000Z
DianaFT88,lafuturachannel,2023-04-16T16:33:48.000Z
rodriguezamorin,ErnestoEkaizer,2023-04-16T16:32:10.000Z
gabriifcn,btvnoticies,2023-04-16T16:31:18.000Z
Monedilla1,ErnestoEkaizer,2023-04-16T16:31:13.000Z
Mike_el_Aranya,GuajeSalvaje,2023-04-16T16:30:18.000Z
RivillaTeresa,magistrado69,2023-04-16T16:29:29.000Z
AnuskaCorral,agarciaportela,2023-04-16T16:27:43.000Z
suenagudo,ErnestoEkaizer,2023-04-16T16:27:30.000Z
lafuturachannel,jeyjeygardi,2023-04-16T16:25:51.000Z
salambo1952_l,CuttySark4,2023-04-16T16:24:50.000Z
salambo1952_l,criaturina,2023-04-16T16:24:50.000Z
salambo1952_l,eldebate_com,2023-04-16T16:24:50.000Z
ThioneCisse,comuns_info,2023-04-16T16:24:49.000Z
Roberto42803919,ErnestoEkaizer,2023-04-16T16:24:28.000Z
Qdineta,Eduardo54812683,2023-04-16T16:23:19.000Z
Qdineta,btvnoticies,2023-04-16T16:23:19.000Z
Panxeta66,Eduardo54812683,2023-04-16T16:23:09.000Z
guillempujol,CatalunyaPlural,2023-04-16T16:22:32.000Z
guillempujol,jaumecollboni,2023-04-16T16:22:32.000Z
guillempujol,pscbarcelona,2023-04-16T16:22:32.000Z
guillempujol,bcn_ajuntament,2023-04-16T16:22:32.000Z
lmfsrc,ErnestoEkaizer,2023-04-16T16:22:04.000Z
PaperMaixe,republicviatger,2023-04-15T21:20:57.000Z
kolontai1959,eldiarioes,2023-04-15T21:20:44.000Z
jrftorres,valents_cat,2023-04-15T21:19:41.000Z
Sanitja1,OnVasBarcelona,2023-04-15T21:18:37.000Z
instalmarc,republicviatger,2023-04-15T21:18:04.000Z
EduardCamarosSe,Agusti76529081,2023-04-15T21:18:02.000Z
Joana32197896,eulalia_ara,2023-04-15T21:17:43.000Z
Joana32197896,MargaXrepublica,2023-04-15T21:17:43.000Z
Joana32197896,LauraBorras,2023-04-15T21:17:43.000Z
Joana32197896,mhp_LauraBorras,2023-04-15T21:17:43.000Z
Joana32197896,francescd,2023-04-15T21:17:43.000Z
Joana32197896,Aurora_Madaula,2023-04-15T21:17:43.000Z
JoanHuguet5,valents_cat,2023-04-15T21:17:38.000Z
Grave_Julius,elCatalan_es,2023-04-15T21:17:37.000Z
oscarsemtts,republicviatger,2023-04-15T21:17:29.000Z
EnriqueLha,Aquiles641,2023-04-15T21:17:09.000Z
EnriqueLha,LuciaMendezEM,2023-04-15T21:17:09.000Z
jpmg71,Aquiles641,2023-04-15T21:17:07.000Z
jpmg71,LuciaMendezEM,2023-04-15T21:17:07.000Z
IberHisp__II__V,PabloHGconde,2023-04-15T21:16:21.000Z
Aquiles641,LuciaMendezEM,2023-04-15T21:13:50.000Z
Bonvent66,republicviatger,2023-04-15T21:13:47.000Z
DDonalv,ivanedlm,2023-04-15T21:13:18.000Z
capa_eva,somosdomitilas,2023-04-15T21:12:31.000Z
capa_eva,bcnencomu,2023-04-15T21:12:23.000Z
ramonpuig75,btvnoticies,2023-04-15T21:12:16.000Z
tancatibarrat,BCNmetropoli,2023-04-15T21:12:11.000Z
Josep66429492,pilarcarracelas,2023-04-15T21:11:48.000Z
AsunToldra,LenaSelles33,2023-04-15T21:11:19.000Z
eldiarioes,urisole,2023-04-15T21:10:00.000Z
CasualisNin,republicviatger,2023-04-15T21:09:10.000Z
martaomega,republicviatger,2023-04-15T21:07:46.000Z
Gerarddoc_,bcnencomu,2023-04-15T21:06:41.000Z
damubo,Agusti76529081,2023-04-15T21:06:20.000Z
zaidamuxim,bcnencomu,2023-04-15T21:05:41.000Z
